application_id,gender,international,gpa,major,gmat,admission
4987,Male,False,3.55,STEM,720.0,
4988,Male,False,3.45,Humanities,690.0,Admit
4989,Female,False,2.92,Humanities,570.0,
4990,Female,True,3.44,STEM,650.0,
4991,Male,False,3.37,Humanities,650.0,
4992,Female,False,3.2,Business,720.0,
4993,Female,True,3.46,STEM,630.0,
4994,Male,False,3.31,Business,630.0,
4995,Female,False,3.29,Business,670.0,
4996,Male,False,3.38,Business,680.0,
4997,Female,False,3.18,STEM,580.0,
4998,Female,True,3.27,Business,600.0,
4999,Female,True,3.14,STEM,590.0,
5000,Female,False,3.1,Humanities,580.0,
5001,Male,True,3.35,STEM,760.0,Admit
5002,Female,False,3.36,Business,650.0,
5003,Female,False,3.35,STEM,710.0,Admit
5004,Female,False,3.3,Humanities,620.0,
5005,Male,False,3.06,Humanities,580.0,
5006,Female,False,3.39,Business,780.0,
5007,Female,False,3.03,STEM,610.0,
5008,Male,True,3.35,Business,570.0,
5009,Male,False,3.31,STEM,670.0,
5010,Male,True,3.07,STEM,590.0,
5011,Male,False,3.4,Business,590.0,
5012,Male,False,3.45,Business,590.0,
5013,Female,False,3.22,Humanities,600.0,
5014,Male,False,3.25,Humanities,710.0,Admit
5015,Female,True,3.32,Business,650.0,
5016,Female,True,3.3,Humanities,670.0,Admit
5017,Male,True,3.14,STEM,730.0,
5018,Female,True,3.14,Business,650.0,
5019,Male,False,3.34,Business,700.0,Admit
5020,Male,False,3.22,Humanities,630.0,
5021,Female,False,3.15,Business,570.0,
5022,Male,True,3.29,STEM,670.0,Admit
5023,Male,False,3.06,Business,620.0,
5024,Female,False,3.19,STEM,670.0,
5025,Female,False,2.98,Humanities,590.0,
5026,Female,False,3.35,Humanities,610.0,
5027,Male,False,3.44,Humanities,690.0,Admit
5028,Female,True,3.43,STEM,640.0,
5029,Female,False,3.33,STEM,700.0,
5030,Male,False,3.14,Business,570.0,
5031,Male,True,2.87,Humanities,590.0,
5032,Male,False,3.28,Business,690.0,
5033,Female,False,3.22,Business,600.0,
5034,Male,False,3.3,Business,660.0,
5035,Female,True,3.06,Humanities,600.0,
5036,Female,True,3.14,Humanities,650.0,
5037,Female,True,3.49,Humanities,630.0,
5038,Male,False,3.01,STEM,600.0,
5039,Female,False,3.35,STEM,650.0,
5040,Male,False,3.32,Humanities,680.0,
5041,Male,True,3.38,Humanities,740.0,
5042,Female,False,3.31,Humanities,640.0,
5043,Male,False,3.3,Business,660.0,
5044,Female,False,3.22,Business,710.0,Admit
5045,Male,False,3.1,STEM,610.0,
5046,Male,False,3.43,STEM,630.0,
5047,Female,False,3.33,Humanities,570.0,
5048,Female,False,3.21,STEM,650.0,
5049,Male,True,3.05,Humanities,600.0,
5050,Male,False,3.54,Humanities,710.0,
5051,Female,False,3.28,Business,650.0,
5052,Female,True,3.37,STEM,740.0,
5053,Female,False,3.37,Business,640.0,
5054,Male,True,3.31,Humanities,660.0,
5055,Male,False,3.34,Humanities,710.0,
5056,Female,False,3.39,STEM,690.0,Admit
5057,Male,False,3.07,Business,600.0,
5058,Male,True,3.44,Humanities,660.0,
5059,Female,False,3.19,Humanities,640.0,
5060,Male,True,3.38,Humanities,620.0,
5061,Male,False,3.2,Humanities,600.0,
5062,Female,False,3.07,Business,620.0,
5063,Female,False,3.36,Business,580.0,
5064,Female,False,3.13,Humanities,650.0,
5065,Male,False,3.27,Humanities,670.0,
5066,Male,False,3.13,STEM,580.0,
5067,Male,False,3.44,Humanities,650.0,
5068,Female,False,3.34,Humanities,740.0,Admit
5069,Male,True,3.17,Business,620.0,
5070,Male,False,3.31,Business,630.0,
5071,Male,True,3.11,Humanities,600.0,
5072,Male,True,3.21,STEM,650.0,
5073,Female,False,3.23,Business,650.0,
5074,Male,False,3.18,Humanities,640.0,
5075,Male,False,3.25,STEM,640.0,
5076,Male,True,3.3,Humanities,690.0,
5077,Female,False,3.08,STEM,590.0,
5078,Female,True,3.16,Business,620.0,
5079,Male,False,3.15,Humanities,680.0,
5080,Male,True,3.19,Business,570.0,
5081,Male,False,3.52,STEM,700.0,
5082,Female,True,3.25,Business,640.0,
5083,Female,False,3.27,Humanities,650.0,
5084,Female,True,3.43,Business,620.0,
5085,Male,False,3.48,Humanities,750.0,Admit
5086,Male,True,3.11,STEM,630.0,
5087,Male,False,3.13,STEM,610.0,
5088,Male,False,3.33,Humanities,680.0,
5089,Male,True,3.28,Humanities,660.0,
5090,Female,False,3.27,Humanities,620.0,
5091,Male,False,3.02,STEM,650.0,
5092,Female,True,3.3,Business,670.0,
5093,Male,True,3.22,Humanities,680.0,Waitlist
5094,Female,True,3.5,Humanities,720.0,
5095,Female,False,3.38,Humanities,780.0,Admit
5096,Female,True,3.45,Humanities,670.0,
5097,Male,True,3.32,Humanities,600.0,
5098,Male,False,3.45,Humanities,650.0,
5099,Female,True,2.91,STEM,590.0,
5100,Female,False,3.09,Business,590.0,
5101,Male,False,3.27,Business,650.0,
5102,Male,False,3.42,Humanities,590.0,
5103,Male,False,3.11,Business,590.0,
5104,Male,False,3.25,Humanities,640.0,
5105,Male,False,3.22,Humanities,610.0,
5106,Female,False,3.27,Business,600.0,
5107,Female,True,2.94,Humanities,590.0,
5108,Male,False,3.08,STEM,670.0,
5109,Female,True,3.18,Humanities,600.0,
5110,Male,False,3.34,Business,730.0,
5111,Male,True,3.51,Business,680.0,
5112,Female,False,3.25,Humanities,600.0,
5113,Female,False,3.11,Business,600.0,
5114,Male,True,3.05,STEM,600.0,
5115,Male,True,3.54,STEM,670.0,Admit
5116,Male,False,3.28,Humanities,600.0,
5117,Female,True,2.99,Business,590.0,
5118,Male,True,3.23,Humanities,570.0,
5119,Female,False,3.31,STEM,710.0,
5120,Male,False,3.38,STEM,670.0,
5121,Male,False,3.28,Business,630.0,
5122,Female,False,3.38,Business,740.0,
5123,Male,False,3.24,Business,640.0,
5124,Male,False,3.49,Humanities,710.0,
5125,Female,False,3.03,Humanities,620.0,
5126,Male,True,3.31,Humanities,690.0,
5127,Female,False,3.21,Business,580.0,
5128,Male,True,3.24,STEM,680.0,
5129,Male,False,3.3,Humanities,720.0,
5130,Male,False,3.44,STEM,770.0,
5131,Female,False,3.44,Humanities,730.0,Admit
5132,Female,True,3.48,Humanities,690.0,
5133,Male,False,3.4,Humanities,670.0,
5134,Male,False,3.62,Humanities,700.0,Admit
5135,Male,False,3.35,Humanities,750.0,Admit
5136,Female,False,3.06,STEM,610.0,
5137,Female,False,3.13,Business,650.0,
5138,Female,False,3.24,Business,610.0,
5139,Male,False,3.28,STEM,640.0,
5140,Male,False,3.31,Humanities,700.0,
5141,Male,False,3.33,Humanities,600.0,
5142,Female,False,3.51,STEM,730.0,Admit
5143,Male,False,3.19,STEM,700.0,
5144,Male,False,3.41,Humanities,730.0,Admit
5145,Male,False,3.05,Humanities,670.0,
5146,Male,False,3.42,Business,670.0,
5147,Male,False,3.44,Humanities,740.0,
5148,Male,True,3.35,Humanities,660.0,
5149,Female,True,3.41,Business,710.0,
5150,Female,True,3.15,Humanities,600.0,
5151,Male,False,3.43,STEM,780.0,
5152,Male,False,3.08,STEM,600.0,
5153,Male,True,3.48,Humanities,700.0,
5154,Male,False,3.42,Business,650.0,
5155,Female,False,3.17,Humanities,610.0,
5156,Female,False,3.08,Business,620.0,
5157,Male,False,3.04,Humanities,610.0,
5158,Female,False,3.25,Humanities,630.0,
5159,Male,True,3.41,Humanities,630.0,
5160,Female,True,3.57,Humanities,760.0,
5161,Female,True,3.35,Business,630.0,
5162,Female,True,3.0,Business,650.0,
5163,Female,False,3.49,Business,640.0,
5164,Male,False,3.2,Business,620.0,
5165,Male,False,2.93,Humanities,590.0,
5166,Female,False,3.41,Humanities,730.0,Admit
5167,Female,False,3.25,STEM,720.0,
5168,Female,True,3.19,STEM,630.0,
5169,Male,True,3.29,STEM,660.0,
5170,Male,True,3.25,Business,670.0,
5171,Female,False,3.33,Business,670.0,
5172,Female,False,3.24,STEM,660.0,
5173,Female,False,3.57,STEM,690.0,
5174,Female,True,3.27,STEM,670.0,Admit
5175,Female,False,3.36,Humanities,600.0,
5176,Female,False,3.24,Business,590.0,
5177,Male,False,3.26,STEM,690.0,
5178,Female,False,3.39,STEM,650.0,
5179,Male,False,3.41,Humanities,670.0,
5180,Male,False,3.31,Humanities,610.0,
5181,Female,True,3.5,STEM,740.0,
5182,Female,False,3.52,Humanities,740.0,
5183,Male,False,3.28,STEM,660.0,
5184,Female,False,3.41,STEM,680.0,
5185,Female,True,3.26,STEM,700.0,
5186,Female,True,3.47,Humanities,680.0,
5187,Male,False,3.27,Business,620.0,
5188,Male,True,3.32,Humanities,740.0,
5189,Male,True,3.1,Humanities,620.0,
5190,Male,False,3.17,Business,570.0,
5191,Female,False,3.14,Humanities,620.0,
5192,Male,False,3.26,STEM,650.0,
5193,Male,True,3.24,Business,630.0,
5194,Male,True,3.24,Business,740.0,Admit
5195,Male,True,3.31,STEM,650.0,
5196,Male,False,3.37,Business,650.0,
5197,Female,False,3.15,Humanities,620.0,
5198,Male,False,3.4,Humanities,720.0,
5199,Male,False,3.09,Humanities,600.0,
5200,Female,True,3.36,Humanities,650.0,
5201,Female,False,3.19,Humanities,590.0,
5202,Male,True,3.3,Humanities,700.0,
5203,Male,False,3.29,STEM,670.0,
5204,Female,False,3.53,Humanities,690.0,
5205,Female,False,3.19,Business,700.0,
5206,Male,False,3.22,Humanities,660.0,
5207,Male,False,3.12,STEM,660.0,
5208,Male,False,3.03,Humanities,590.0,
5209,Female,True,3.25,STEM,700.0,
5210,Male,False,3.04,Business,570.0,
5211,Male,False,3.32,Humanities,650.0,
5212,Male,True,3.24,Business,660.0,
5213,Male,False,3.05,Humanities,590.0,
5214,Male,False,3.21,Business,750.0,Admit
5215,Male,False,3.35,Humanities,610.0,
5216,Male,True,3.38,Humanities,700.0,
5217,Male,False,3.21,Business,640.0,
5218,Male,False,2.89,Humanities,570.0,
5219,Male,False,3.19,Humanities,650.0,
5220,Female,False,3.24,Business,690.0,
5221,Female,False,3.31,Business,660.0,Admit
5222,Female,False,3.18,STEM,640.0,
5223,Female,False,3.35,Business,670.0,Admit
5224,Female,True,3.05,STEM,630.0,
5225,Male,True,3.39,Business,660.0,
5226,Male,False,3.29,Humanities,660.0,
5227,Male,True,3.27,Humanities,660.0,Admit
5228,Female,False,3.04,STEM,630.0,
5229,Female,False,2.98,Humanities,640.0,
5230,Female,False,3.07,STEM,640.0,
5231,Male,True,3.48,Humanities,760.0,Admit
5232,Male,False,3.55,Business,710.0,
5233,Male,True,3.11,Business,590.0,
5234,Female,False,3.27,STEM,570.0,
5235,Female,True,3.18,Business,620.0,
5236,Female,False,3.26,Humanities,680.0,Admit
5237,Male,True,2.96,Humanities,570.0,
5238,Male,True,3.32,Business,690.0,
5239,Female,True,3.34,STEM,680.0,
5240,Male,False,3.31,STEM,660.0,Admit
5241,Male,True,3.29,Humanities,650.0,
5242,Male,True,3.13,Humanities,670.0,
5243,Male,False,3.38,Business,670.0,
5244,Male,True,3.13,Business,590.0,
5245,Female,True,3.27,Humanities,610.0,
5246,Male,True,3.18,Humanities,600.0,
5247,Male,True,3.24,Business,630.0,
5248,Male,False,3.63,STEM,780.0,
5249,Male,True,3.01,Business,660.0,
5250,Female,True,3.17,STEM,660.0,
5251,Female,False,3.38,Business,720.0,Admit
5252,Female,False,3.13,Humanities,590.0,
5253,Female,False,3.38,Business,710.0,Admit
5254,Male,False,3.38,Humanities,690.0,
5255,Male,True,3.4,Business,670.0,
5256,Male,False,3.23,Humanities,610.0,
5257,Female,True,3.39,Humanities,680.0,
5258,Male,False,3.26,STEM,590.0,
5259,Female,True,3.17,STEM,610.0,
5260,Male,False,3.23,Humanities,620.0,
5261,Male,False,3.28,Humanities,740.0,
5262,Female,False,3.48,STEM,750.0,Admit
5263,Male,False,3.12,Business,610.0,
5264,Female,False,3.31,Business,650.0,
5265,Female,False,3.18,Business,670.0,
5266,Female,True,3.12,STEM,570.0,
5267,Male,True,3.05,Humanities,620.0,
5268,Male,True,3.42,STEM,650.0,
5269,Female,False,3.48,Humanities,630.0,
5270,Male,True,3.35,Business,680.0,
5271,Female,False,3.57,Humanities,710.0,
5272,Male,True,3.32,Business,600.0,
5273,Male,False,2.95,Humanities,630.0,
5274,Male,False,3.44,Business,750.0,Admit
5275,Female,False,3.35,Humanities,670.0,Admit
5276,Female,False,3.15,Humanities,640.0,
5277,Female,False,3.33,Business,660.0,
5278,Female,False,3.27,Business,700.0,
5279,Male,False,3.49,STEM,700.0,
5280,Male,False,3.24,Business,710.0,
5281,Male,False,3.07,Humanities,600.0,
5282,Male,True,3.04,Humanities,590.0,
5283,Male,False,3.21,Humanities,620.0,
5284,Female,False,3.28,STEM,600.0,
5285,Male,False,3.29,Humanities,670.0,Admit
5286,Male,True,3.25,STEM,620.0,
5287,Male,True,3.54,Humanities,700.0,
5288,Male,True,3.2,Business,720.0,
5289,Male,False,3.44,Business,760.0,Admit
5290,Male,True,3.35,Business,730.0,
5291,Male,True,3.28,Business,570.0,
5292,Male,False,3.25,Business,610.0,
5293,Male,False,3.18,Humanities,660.0,
5294,Female,False,3.14,Humanities,600.0,
5295,Male,False,3.38,Business,680.0,
5296,Male,False,3.26,STEM,720.0,Waitlist
5297,Male,False,3.06,Business,590.0,
5298,Female,False,3.26,Business,620.0,
5299,Male,False,3.27,STEM,640.0,
5300,Male,False,3.08,Humanities,610.0,
5301,Male,True,3.29,Business,590.0,
5302,Male,False,3.38,STEM,730.0,
5303,Male,False,3.2,Humanities,620.0,
5304,Female,True,3.03,Business,650.0,
5305,Female,False,3.21,STEM,630.0,
5306,Male,False,3.1,STEM,680.0,
5307,Male,False,3.26,Humanities,620.0,
5308,Male,False,3.34,STEM,680.0,Admit
5309,Male,False,3.23,Business,670.0,
5310,Male,False,3.08,Business,590.0,
5311,Male,False,3.17,STEM,670.0,
5312,Female,True,3.27,Humanities,680.0,
5313,Male,False,3.37,Humanities,700.0,
5314,Female,True,3.04,STEM,570.0,
5315,Female,False,3.41,Business,660.0,Admit
5316,Male,True,3.26,Humanities,660.0,
5317,Female,False,3.45,Business,780.0,
5318,Male,False,3.44,Humanities,730.0,Admit
5319,Male,False,3.32,Business,700.0,
5320,Male,False,3.02,Humanities,650.0,
5321,Female,False,3.17,STEM,700.0,
5322,Male,False,3.31,Business,640.0,
5323,Male,False,3.31,Humanities,700.0,
5324,Male,True,3.34,Humanities,670.0,Waitlist
5325,Male,True,3.25,STEM,670.0,
5326,Female,False,3.2,STEM,640.0,
5327,Female,False,3.19,Business,590.0,
5328,Female,False,3.05,Business,620.0,
5329,Female,False,3.02,Business,630.0,
5330,Male,False,3.08,STEM,610.0,
5331,Male,True,3.28,Humanities,570.0,
5332,Female,True,3.11,Business,630.0,
5333,Male,False,3.28,STEM,620.0,
5334,Female,False,3.18,Humanities,650.0,
5335,Male,False,3.3,Business,600.0,
5336,Male,True,3.16,Humanities,640.0,
5337,Female,False,3.27,STEM,660.0,Admit
5338,Male,True,3.01,Business,670.0,
5339,Male,True,3.32,Humanities,710.0,
5340,Female,False,3.41,Humanities,780.0,Admit
5341,Male,True,3.23,Humanities,610.0,
5342,Male,False,3.1,Business,630.0,
5343,Male,True,3.43,Humanities,710.0,Admit
5344,Male,False,3.32,Business,630.0,
5345,Male,False,3.37,STEM,650.0,
5346,Male,True,3.2,Business,750.0,
5347,Male,False,3.27,Humanities,610.0,
5348,Male,True,3.09,STEM,570.0,
5349,Male,False,3.22,Business,700.0,
5350,Male,False,3.41,STEM,710.0,
5351,Male,False,3.58,Humanities,670.0,
5352,Female,False,3.41,Humanities,640.0,
5353,Male,False,3.33,Business,640.0,
5354,Male,False,3.24,Humanities,660.0,
5355,Male,True,3.07,STEM,620.0,
5356,Female,False,3.22,Humanities,660.0,Admit
5357,Female,False,3.15,Business,670.0,
5358,Male,True,3.52,STEM,780.0,Admit
5359,Male,False,3.17,Humanities,620.0,
5360,Female,True,3.37,Business,660.0,
5361,Male,True,3.13,STEM,630.0,
5362,Male,False,3.34,Humanities,670.0,
5363,Male,False,3.45,Business,740.0,Waitlist
5364,Female,False,3.15,STEM,630.0,
5365,Female,True,3.41,Business,660.0,Admit
5366,Male,False,3.19,STEM,680.0,
5367,Male,True,3.25,Humanities,620.0,
5368,Male,True,3.42,STEM,740.0,
5369,Male,False,3.23,Humanities,690.0,
5370,Female,True,3.54,Humanities,780.0,Admit
5371,Female,True,3.4,Business,640.0,
5372,Female,True,3.08,Business,570.0,
5373,Female,False,3.23,Business,660.0,Admit
5374,Female,True,2.96,Humanities,630.0,
5375,Male,False,3.51,STEM,720.0,
5376,Male,True,3.38,STEM,690.0,
5377,Male,False,3.32,Humanities,630.0,
5378,Female,False,3.36,Business,700.0,
5379,Male,False,3.3,STEM,590.0,
5380,Male,True,3.33,Humanities,640.0,
5381,Female,False,3.37,Humanities,630.0,
5382,Male,False,3.19,Humanities,680.0,
5383,Male,True,3.1,Humanities,700.0,
5384,Male,False,3.19,STEM,650.0,
5385,Female,False,3.18,Humanities,630.0,
5386,Male,True,3.18,Humanities,580.0,
5387,Male,False,3.23,Humanities,680.0,Admit
5388,Female,False,3.23,Humanities,610.0,
5389,Male,False,3.08,Humanities,580.0,
5390,Male,False,3.2,Humanities,580.0,
5391,Male,False,3.24,Humanities,570.0,
5392,Male,False,3.18,Business,680.0,
5393,Female,False,3.39,Business,640.0,
5394,Female,False,3.16,Humanities,700.0,
5395,Male,False,3.21,Humanities,570.0,
5396,Male,True,3.03,Humanities,590.0,
5397,Female,False,3.38,Humanities,700.0,Admit
5398,Male,True,3.33,Humanities,670.0,
5399,Male,True,3.07,Humanities,740.0,
5400,Male,False,3.32,Business,730.0,Admit
5401,Male,True,3.06,Humanities,570.0,
5402,Male,False,3.18,Business,670.0,
5403,Female,True,3.11,Humanities,630.0,
5404,Female,True,3.35,STEM,660.0,
5405,Female,False,3.22,Business,660.0,
5406,Female,False,3.04,STEM,570.0,
5407,Male,True,3.44,Business,630.0,
5408,Female,False,3.41,STEM,760.0,Admit
5409,Male,False,3.44,Humanities,670.0,
5410,Male,False,3.2,Business,720.0,
5411,Male,False,3.3,STEM,660.0,
5412,Female,True,3.43,STEM,570.0,
5413,Male,True,3.3,STEM,620.0,
5414,Female,False,3.3,Humanities,640.0,
5415,Male,False,2.99,Humanities,580.0,
5416,Male,False,2.96,STEM,580.0,
5417,Female,False,3.36,STEM,680.0,
5418,Male,True,3.26,Humanities,580.0,
5419,Male,True,3.15,Humanities,630.0,
5420,Male,False,3.42,Business,690.0,
5421,Female,False,3.52,STEM,680.0,
5422,Female,False,3.26,Humanities,620.0,
5423,Male,False,3.07,STEM,570.0,
5424,Female,False,3.14,Business,660.0,
5425,Female,False,3.3,Business,680.0,Admit
5426,Male,False,3.24,STEM,660.0,
5427,Male,False,3.65,Business,780.0,
5428,Female,True,3.24,Business,640.0,
5429,Male,False,3.39,Business,610.0,
5430,Female,False,3.3,Humanities,640.0,
5431,Female,False,3.24,Business,620.0,
5432,Female,False,3.39,STEM,630.0,
5433,Female,True,3.29,Humanities,610.0,
5434,Male,False,3.32,Humanities,720.0,
5435,Male,True,3.35,STEM,620.0,
5436,Female,True,3.39,Humanities,700.0,
5437,Male,False,3.26,STEM,640.0,
5438,Male,True,3.2,STEM,710.0,
5439,Male,False,3.24,Humanities,710.0,
5440,Male,True,3.45,STEM,650.0,
5441,Male,False,3.39,STEM,650.0,
5442,Male,False,3.26,STEM,670.0,
5443,Female,False,3.48,STEM,690.0,
5444,Female,False,2.98,Business,590.0,
5445,Female,False,3.33,Humanities,720.0,
5446,Male,True,3.13,Humanities,650.0,
5447,Male,False,3.28,STEM,710.0,
5448,Female,False,3.22,STEM,620.0,
5449,Female,True,3.23,STEM,590.0,
5450,Female,False,3.18,Humanities,610.0,
5451,Female,False,3.24,STEM,670.0,
5452,Male,True,3.26,Humanities,700.0,
5453,Female,False,2.97,Humanities,580.0,
5454,Female,False,3.26,Business,720.0,
5455,Male,False,3.51,Humanities,690.0,Admit
5456,Female,True,3.34,Business,660.0,
5457,Male,True,3.28,STEM,570.0,
5458,Male,False,3.48,Humanities,730.0,
5459,Male,False,3.06,Humanities,620.0,
5460,Female,False,3.57,Humanities,750.0,
5461,Male,False,3.14,Humanities,620.0,
5462,Male,True,3.37,Humanities,670.0,
5463,Female,False,3.0,Business,570.0,
5464,Male,True,3.41,STEM,650.0,
5465,Male,True,2.96,Humanities,570.0,
5466,Female,True,3.28,Humanities,680.0,Admit
5467,Male,False,3.27,Humanities,690.0,Admit
5468,Male,False,2.96,Humanities,570.0,
5469,Male,True,3.49,STEM,600.0,
5470,Male,True,2.92,Business,630.0,
5471,Male,False,3.25,STEM,610.0,
5472,Male,False,3.08,Business,600.0,
5473,Male,True,3.22,Humanities,680.0,Admit
5474,Female,False,3.53,Business,650.0,
5475,Female,False,3.31,Humanities,650.0,
5476,Male,False,3.22,Humanities,660.0,
5477,Male,False,3.22,Humanities,660.0,Admit
5478,Female,True,2.95,Business,620.0,
5479,Male,True,3.31,Humanities,680.0,Waitlist
5480,Male,True,2.99,STEM,600.0,
5481,Male,False,3.41,Humanities,650.0,
5482,Female,False,3.15,Business,580.0,
5483,Male,True,3.25,Business,700.0,
5484,Female,False,3.5,Humanities,750.0,Admit
5485,Male,False,3.12,Humanities,640.0,
5486,Male,False,3.06,Humanities,670.0,
5487,Male,False,3.02,Business,710.0,
5488,Female,True,2.86,STEM,570.0,
5489,Male,False,2.96,Humanities,600.0,
5490,Male,False,3.42,Humanities,710.0,
5491,Female,False,2.89,Humanities,570.0,
5492,Male,False,3.19,Humanities,620.0,
5493,Female,True,3.34,Business,570.0,
5494,Male,False,3.46,STEM,690.0,
5495,Female,True,3.17,Business,650.0,
5496,Male,True,3.13,Humanities,650.0,
5497,Female,False,3.4,Humanities,700.0,
5498,Male,False,3.22,Humanities,700.0,
5499,Male,False,3.43,Humanities,660.0,Admit
5500,Male,False,3.25,Humanities,620.0,
5501,Female,True,2.92,Humanities,570.0,
5502,Male,False,3.11,STEM,710.0,
5503,Male,True,3.29,Humanities,650.0,
5504,Female,False,2.96,STEM,620.0,
5505,Male,False,3.08,STEM,610.0,
5506,Female,True,3.45,STEM,610.0,
5507,Male,False,3.12,STEM,680.0,
5508,Male,False,3.48,STEM,680.0,
5509,Male,True,3.29,STEM,650.0,
5510,Female,False,3.31,STEM,610.0,
5511,Female,False,3.28,Business,670.0,
5512,Female,True,3.16,STEM,660.0,
5513,Female,True,3.34,Humanities,660.0,
5514,Female,True,3.44,Humanities,640.0,
5515,Male,True,3.23,Humanities,630.0,
5516,Male,True,3.39,STEM,610.0,
5517,Female,True,3.54,STEM,750.0,
5518,Male,False,3.15,Humanities,680.0,
5519,Male,True,3.27,STEM,660.0,Admit
5520,Male,False,3.24,Humanities,670.0,
5521,Male,False,2.95,Business,630.0,
5522,Male,True,3.13,STEM,660.0,
5523,Male,True,3.22,Humanities,730.0,
5524,Male,False,3.27,Business,660.0,Admit
5525,Male,False,3.13,STEM,570.0,
5526,Male,False,3.12,STEM,580.0,
5527,Female,False,3.02,STEM,680.0,
5528,Male,True,3.3,Humanities,700.0,Admit
5529,Male,False,3.19,Humanities,620.0,
5530,Female,True,3.56,STEM,650.0,
5531,Male,False,3.23,STEM,660.0,
5532,Male,False,3.24,Business,700.0,
5533,Male,False,3.32,STEM,640.0,
5534,Female,False,3.2,Business,670.0,
5535,Male,False,3.4,Humanities,640.0,
5536,Male,False,3.11,STEM,650.0,
5537,Male,False,3.44,Business,690.0,
5538,Female,False,3.01,STEM,690.0,
5539,Male,False,3.09,Humanities,590.0,
5540,Female,True,3.36,STEM,760.0,Admit
5541,Male,False,3.31,Humanities,600.0,
5542,Male,True,3.42,Humanities,710.0,
5543,Male,False,3.11,Humanities,590.0,
5544,Female,False,3.08,Humanities,590.0,
5545,Male,True,3.49,STEM,700.0,Waitlist
5546,Male,False,3.07,Business,650.0,
5547,Male,True,3.21,Humanities,690.0,
5548,Male,False,3.34,Business,650.0,
5549,Male,True,3.36,Humanities,740.0,
5550,Female,False,3.57,Business,720.0,Admit
5551,Female,True,3.46,STEM,610.0,
5552,Female,False,3.38,Business,640.0,
5553,Female,False,3.22,STEM,630.0,
5554,Male,False,3.35,Humanities,690.0,
5555,Male,False,2.97,Humanities,600.0,
5556,Male,True,3.06,Business,590.0,
5557,Female,True,3.42,Humanities,690.0,Admit
5558,Male,False,3.26,Humanities,640.0,
5559,Male,False,3.38,Business,710.0,
5560,Male,False,3.15,Humanities,570.0,
5561,Female,False,3.37,Business,670.0,Admit
5562,Male,True,3.24,Humanities,650.0,
5563,Male,False,3.37,Business,620.0,
5564,Female,False,3.25,Humanities,620.0,
5565,Male,True,3.07,Humanities,610.0,
5566,Male,False,3.19,Business,630.0,
5567,Male,False,3.38,Business,680.0,Admit
5568,Female,True,3.13,Business,650.0,
5569,Female,False,3.15,Business,610.0,
5570,Male,False,3.17,Humanities,720.0,
5571,Male,False,3.23,Humanities,620.0,
5572,Female,False,3.22,Humanities,670.0,
5573,Male,False,3.76,Humanities,780.0,
5574,Male,False,2.95,Business,610.0,
5575,Female,False,3.01,Business,590.0,
5576,Male,False,3.07,Humanities,640.0,
5577,Male,False,3.48,Business,780.0,
5578,Female,True,3.42,Humanities,670.0,
5579,Female,False,3.26,Business,670.0,
5580,Male,False,3.24,STEM,580.0,
5581,Male,False,3.45,Business,680.0,
5582,Female,False,3.43,STEM,620.0,
5583,Male,True,3.18,STEM,670.0,
5584,Female,False,3.27,Business,640.0,
5585,Male,False,3.22,Business,730.0,
5586,Male,True,3.15,Business,620.0,
5587,Male,False,3.12,Humanities,620.0,
5588,Male,False,3.38,STEM,610.0,
5589,Male,True,3.47,STEM,700.0,
5590,Male,False,3.14,Business,640.0,
5591,Male,False,3.41,Business,730.0,Admit
5592,Male,False,3.12,STEM,650.0,
5593,Male,False,3.29,STEM,640.0,
5594,Female,False,3.31,Business,580.0,
5595,Male,False,3.07,STEM,640.0,
5596,Male,False,3.32,Humanities,690.0,
5597,Male,False,3.22,Humanities,700.0,
5598,Male,True,3.19,Business,670.0,
5599,Male,False,3.16,Business,660.0,
5600,Female,False,3.25,STEM,720.0,
5601,Male,True,3.44,Business,650.0,
5602,Female,False,3.28,Business,660.0,
5603,Male,True,2.96,Humanities,610.0,
5604,Female,False,3.28,Humanities,720.0,Admit
5605,Female,True,3.42,Humanities,670.0,Admit
5606,Male,False,3.39,Business,700.0,Admit
5607,Female,False,3.01,STEM,580.0,
5608,Male,False,3.0,STEM,610.0,
5609,Male,True,3.22,Humanities,660.0,
5610,Male,False,3.35,STEM,690.0,
5611,Male,False,3.22,Humanities,610.0,
5612,Male,False,3.29,Business,620.0,
5613,Male,False,3.38,Humanities,660.0,Admit
5614,Male,False,3.26,STEM,720.0,Admit
5615,Male,False,3.3,Humanities,660.0,
5616,Female,True,3.54,Business,670.0,
5617,Male,False,3.0,STEM,590.0,
5618,Male,False,3.19,STEM,610.0,
5619,Female,False,3.18,STEM,620.0,
5620,Male,False,3.32,Humanities,640.0,
5621,Female,False,3.2,STEM,680.0,
5622,Female,False,3.2,Business,630.0,
5623,Male,True,3.33,Business,640.0,
5624,Male,False,3.2,STEM,700.0,
5625,Male,False,3.05,STEM,690.0,
5626,Male,True,3.18,Business,680.0,
5627,Male,False,3.42,Business,710.0,
5628,Male,True,3.54,STEM,710.0,
5629,Male,False,3.39,Humanities,680.0,
5630,Male,False,3.19,Humanities,670.0,
5631,Male,True,3.26,STEM,600.0,
5632,Female,True,3.2,Humanities,700.0,
5633,Female,False,3.03,Business,610.0,
5634,Female,False,3.37,Humanities,630.0,
5635,Male,False,3.18,STEM,580.0,
5636,Male,False,3.15,Business,570.0,
